,0.058,5.66005,0.439485,0.0141247
,0.059,5.60673,0.445145,0.0145699
,0.06,5.55392,0.450752,0.0150206
,0.061,5.5016,0.456306,0.0154769
,0.062,5.44977,0.461807,0.0159387
,0.0629999,5.39844,0.467257,0.016406
,0.064,5.34758,0.472656,0.0168786
,0.065,5.29721,0.478003,0.0173566
,0.066,5.24731,0.4833,0.0178399
,0.067,5.19788,0.488548,0.0183285
,0.068,5.14892,0.493746,0.0188222
,0.069,5.10041,0.498895,0.0193211
,0.07,5.05237,0.503995,0.0198251
,0.071,5.00477,0.509047,0.0203342
,0.072,4.95763,0.514052,0.0208482
,0.073,4.91093,0.51901,0.0213672
,0.074,4.86467,0.523921,0.0218912
,0.075,4.81884,0.528785,0.0224199
,0.076,4.77345,0.533604,0.0229536
,0.077,4.72848,0.538378,0.0234919
,0.078,4.68394,0.543106,0.024035
,0.079,4.63982,0.54779,0.0245828
,0.08,4.59611,0.55243,0.0251353
,0.081,4.55281,0.557026,0.0256923
,0.082,4.50993,0.561579,0.0262539
,0.083,4.46744,0.566089,0.0268199
,0.084,4.42536,0.570556,0.0273905
,0.085,4.38367,0.574982,0.0279655
,0.086,4.34238,0.579365,0.0285449
,0.087,4.30147,0.583708,0.0291286
,0.088,4.26095,0.588009,0.0297166
,0.089,4.22082,0.59227,0.0303088
,0.09,4.18106,0.596491,0.0309053
,0.091,4.14167,0.600672,0.031506
,0.092,4.10266,0.604814,0.0321108
,0.093,4.06401,0.608916,0.0327197
,0.094,4.02573,0.61298,0.0333327
,0.095,3.9878,0.617006,0.0339497
,0.096,3.95024,0.620994,0.0345707
,0.097,3.91303,0.624944,0.0351957
,0.098,3.87617,0.628857,0.0358245
,0.099,3.83965,0.632733,0.0364573
,0.1,3.80348,0.636573,0.0370938
,0.101,3.76765,0.640376,0.0377342
,0.102,3.73216,0.644144,0.0383783
,0.103,3.69701,0.647876,0.0390262
,0.104,3.66218,0.651573,0.0396778
,0.105,3.62768,0.655235,0.040333
,0.106,3.59351,0.658863,0.0409919
,0.107,3.55966,0.662457,0.0416543
,0.108,3.52613,0.666016,0.0423204
,0.109,3.49291,0.669542,0.0429899
,0.11,3.46001,0.673035,0.0436629
,0.111,3.42742,0.676495,0.0443394
,0.112,3.39513,0.679923,0.0450194
,0.113,3.36315,0.683318,0.0457027
,0.114,3.33147,0.686681,0.0463894
,0.115,3.30008,0.690012,0.0470794
,0.116,3.269,0.693312,0.0477727
,0.117,3.2382,0.696581,0.0484693
,0.118,3.2077,0.69982,0.0491691
,0.119,3.17748,0.703027,0.0498721
,0.12,3.14755,0.706205,0.0505783
,0.121,3.1179,0.709352,0.0512877
,0.122,3.08853,0.71247,0.0520001
,0.123,3.05944,0.715559,0.0527157
,0.124,3.03062,0.718618,0.0534343
,0.125,3.00207,0.721649,0.054156
,0.126,2.97379,0.724651,0.0548806
,0.127,2.94578,0.727625,0.0556082
,0.128,2.91803,0.73057,0.0563388
,0.129,2.89054,0.733488,0.0570723
,0.13,2.86331,0.736379,0.0578087
,0.131,2.83634,0.739242,0.0585479
,0.132,2.80962,0.742079,0.05929
,0.133,2.78315,0.744888,0.0600349
,0.134,2.75693,0.747671,0.0607825
,0.135,2.73096,0.750428,0.061533
,0.136,2.70524,0.753159,0.0622861
,0.137,2.67976,0.755865,0.063042
,0.138,2.65451,0.758544,0.0638005
,0.139,2.62951,0.761199,0.0645617
,0.14,2.60474,0.763828,0.0653256
,0.141,2.5802,0.766433,0.066092
,0.142,2.55589,0.769013,0.066861
,0.143,2.53182,0.771569,0.0676326
,0.144,2.50797,0.774101,0.0684067
,0.145,2.48434,0.776609,0.0691833
,0.146,2.46094,0.779093,0.0699624
,0.147,2.43776,0.781554,0.0707439
,0.148,2.41479,0.783992,0.0715279
,0.149,2.39205,0.786407,0.0723143
,0.15,2.36951,0.788799,0.0731031
,0.151,2.34719,0.791168,0.0738943
,0.152,2.32508,0.793516,0.0746878
,0.153,2.30318,0.795841,0.0754837
,0.154,2.28148,0.798144,0.0762818
,0.155,2.25999,0.800425,0.0770822
,0.156,2.2387,0.802685,0.0778849
,0.157,2.21762,0.804924,0.0786898
,0.158,2.19673,0.807142,0.079497
,0.159,2.17603,0.809338,0.0803063
,0.16,2.15553,0.811514,0.0811178
,0.161,2.13523,0.81367,0.0819315
,0.162,2.11512,0.815805,0.0827473
,0.163,2.09519,0.81792,0.0835652
,0.164,2.07545,0.820015,0.0843853
,0.165,2.0559,0.822091,0.0852074
,0.166,2.03654,0.824147,0.0860315
,0.167,2.01735,0.826183,0.0868577
,0.168,1.99835,0.828201,0.0876859
,0.169,1.97953,0.830199,0.0885161
,0.17,1.96088,0.832179,0.0893482
,0.171,1.94241,0.834139,0.0901824
,0.172,1.92411,0.836082,0.0910185
,0.173,1.90598,0.838006,0.0918565
,0.174,1.88803,0.839912,0.0926964
,0.175,1.87024,0.8418,0.0935382
,0.176,1.85263,0.84367,0.0943819
,0.177,1.83517,0.845523,0.0952274
,0.178,1.81789,0.847358,0.0960747
,0.179,1.80076,0.849176,0.0969239
,0.18,1.7838,0.850977,0.0977749
,0.181,1.767,0.85276,0.0986276
,0.182,1.75035,0.854527,0.0994822
,0.183,1.73386,0.856278,0.100338
,0.184,1.71753,0.858012,0.101196
,0.185,1.70135,0.859729,0.102056
,0.186,1.68532,0.86143,0.102918
,0.187,1.66945,0.863116,0.103781
,0.188,1.65372,0.864785,0.104646
,0.189,1.63814,0.866439,0.105512
,0.19,1.62271,0.868077,0.10638
,0.191,1.60743,0.8697,0.10725
,0.192,1.59228,0.871307,0.108121
,0.193,1.57729,0.8729,0.108994
,0.194,1.56243,0.874477,0.109868
,0.195,1.54771,0.876039,0.110744
,0.196,1.53313,0.877587,0.111622
,0.197,1.51869,0.87912,0.112501
,0.198,1.50438,0.880639,0.113382
,0.199,1.49021,0.882143,0.114264
,0.2,1.47617,0.883633,0.115148
,0.201,1.46227,0.88511,0.116033
,0.202,1.44849,0.886572,0.116919
,0.203,1.43485,0.88802,0.117807
,0.204,1.42133,0.889455,0.118697
,0.205,1.40794,0.890877,0.119588
,0.206,1.39468,0.892284,0.12048
,0.207,1.38154,0.893679,0.121374
,0.208,1.36853,0.895061,0.122269
,0.209,1.35564,0.896429,0.123165
,0.21,1.34287,0.897785,0.124063
,0.211,1.33022,0.899128,0.124962
,0.212,1.31769,0.900458,0.125862
,0.213,1.30527,0.901776,0.126764
,0.214,1.29298,0.903081,0.127667
,0.215,1.2808,0.904374,0.128572
,0.216,1.26873,0.905655,0.129477
,0.217,1.25678,0.906923,0.130384
,0.218,1.24494,0.90818,0.131292
,0.219,1.23322,0.909425,0.132202
,0.22,1.2216,0.910658,0.133113
,0.221,1.21009,0.91188,0.134024
,0.222,1.19869,0.91309,0.134937
,0.223,1.1874,0.914289,0.135852
,0.224,1.17621,0.915476,0.136767
,0.225,1.16513,0.916652,0.137684
,0.226,1.15416,0.917818,0.138602
,0.227,1.14329,0.918972,0.139521
,0.228,1.13252,0.920115,0.140441
,0.229,1.12185,0.921247,0.141362
,0.23,1.11128,0.922369,0.142284
,0.231,1.10081,0.923481,0.143208
,0.232,1.09044,0.924581,0.144132
,0.233,1.08017,0.925672,0.145058
,0.234,1.07,0.926752,0.145985
,0.235,1.05992,0.927822,0.146913
,0.236,1.04993,0.928882,0.147842
,0.237,1.04004,0.929932,0.148772
,0.238,1.03024,0.930972,0.149703
,0.239,1.02054,0.932002,0.150635
,0.24,1.01093,0.933023,0.151568
,0.241,1.0014,0.934034,0.152502
,0.242,0.991969,0.935035,0.153437
,0.243,0.982625,0.936027,0.154373
,0.244,0.973368,0.93701,0.15531
,0.245,0.964199,0.937983,0.156248
,0.246,0.955116,0.938947,0.157187
,0.247,0.946119,0.939902,0.158127
,0.248,0.937207,0.940849,0.159067
,0.249,0.928378,0.941786,0.160009
,0.25,0.919633,0.942714,0.160952
,0.251,0.91097,0.943634,0.161895
,0.252,0.902388,0.944545,0.16284
,0.253,0.893887,0.945447,0.163785
,0.254,0.885466,0.946341,0.164732
,0.255,0.877126,0.947227,0.165679
,0.256,0.868863,0.948104,0.166627
,0.257,0.860678,0.948973,0.167576
,0.258,0.85257,0.949833,0.168526
,0.259,0.844539,0.950686,0.169477
,0.26,0.836584,0.95153,0.170428
,0.261,0.828703,0.952367,0.17138
,0.262,0.820897,0.953196,0.172334
,0.263,0.813164,0.954017,0.173288
,0.264,0.805504,0.95483,0.174243
,0.265,0.797916,0.955635,0.175198
,0.266,0.790399,0.956433,0.176155
,0.267,0.782954,0.957224,0.177112
,0.268,0.775578,0.958007,0.17807
,0.269,0.768272,0.958782,0.179029
,0.27,0.761036,0.95955,0.179988
,0.271,0.753866,0.960311,0.180948
,0.272,0.746765,0.961065,0.18191
,0.273,0.73973,0.961812,0.182871
,0.274,0.732761,0.962552,0.183834
,0.275,0.725859,0.963285,0.184797
,0.276,0.719022,0.96401,0.185761
,0.277,0.712249,0.964729,0.186726
,0.278,0.705539,0.965442,0.187691
,0.279,0.698892,0.966147,0.188658
,0.28,0.692309,0.966846,0.189624
,0.281,0.685787,0.967538,0.190592
,0.282,0.679327,0.968224,0.19156
,0.283,0.672928,0.968904,0.192529
,0.284,0.666589,0.969577,0.193499
,0.285,0.66031,0.970243,0.194469
,0.286,0.65409,0.970903,0.19544
,0.287,0.647928,0.971558,0.196411
,0.288,0.641825,0.972205,0.197384
,0.289,0.635778,0.972847,0.198356
,0.29,0.629789,0.973483,0.19933
,0.291,0.623856,0.974113,0.200304
,0.292,0.61798,0.974737,0.201279
,0.293,0.612159,0.975355,0.202254
,0.294,0.606392,0.975967,0.20323
,0.295,0.600679,0.976573,0.204207
,0.296,0.595021,0.977174,0.205184
,0.297,0.589415,0.977769,0.206162
,0.298,0.583863,0.978358,0.20714
,0.299,0.578363,0.978942,0.208119
,0.3,0.572915,0.979521,0.209098
,0.301,0.567518,0.980094,0.210078
,0.302,0.562173,0.980661,0.211059
,0.303,0.556877,0.981223,0.21204
,0.304,0.551631,0.98178,0.213022
,0.305,0.546434,0.982332,0.214004
,0.306,0.541286,0.982878,0.214987
,0.307,0.536188,0.98342,0.215971
,0.308,0.531137,0.983956,0.216955
,0.309,0.526133,0.984487,0.217939
,0.31,0.521177,0.985013,0.218924
,0.311,0.516268,0.985534,0.21991
,0.312,0.511405,0.98605,0.220896
,0.313,0.506587,0.986562,0.221882
,0.314,0.501815,0.987068,0.222869
,0.314999,0.497088,0.98757,0.223857
,0.315999,0.492405,0.988067,0.224845
,0.316999,0.487767,0.98856,0.225834
,0.317999,0.483172,0.989048,0.226823
,0.318999,0.478621,0.989531,0.227812
,0.319999,0.474112,0.990009,0.228802
,0.320999,0.469646,0.990483,0.229793
,0.321999,0.465222,0.990953,0.230784
,0.322999,0.46084,0.991418,0.231775
,0.323999,0.456499,0.991879,0.232767
,0.324999,0.452199,0.992336,0.233759
,0.325999,0.447939,0.992788,0.234752
,0.326999,0.443719,0.993236,0.235745
,0.327999,0.43954,0.993679,0.236739
,0.328999,0.435399,0.994119,0.237733
,0.329999,0.431297,0.994554,0.238728
,0.330999,0.427234,0.994986,0.239723
,0.331999,0.42321,0.995413,0.240718
,0.332999,0.419224,0.995836,0.241714
,0.333999,0.415274,0.996255,0.24271
,0.334999,0.411362,0.996671,0.243707
,0.335999,0.407488,0.997082,0.244704
,0.336999,0.403649,0.99749,0.245701
,0.337999,0.399847,0.997893,0.246699
,0.338999,0.39608,0.998293,0.247698
,0.339999,0.392349,0.998689,0.248696
,0.340999,0.388653,0.999081,0.249695
,0.341999,0.384991,0.99947,0.250695
,0.342999,0.381365,0.999855,0.251695
,0.343999,0.377772,1.00024,0.252695
,0.344999,0.374213,1.00061,0.253696
,0.345999,0.370688,1.00099,0.254697
,0.346999,0.367196,1.00136,0.255698
,0.347999,0.363737,1.00173,0.2567
,0.348999,0.360311,1.00209,0.257702
,0.349999,0.356916,1.00245,0.258704
,0.350999,0.353555,1.00281,0.259707
,0.351999,0.350223,1.00316,0.26071
,0.352999,0.346925,1.00351,0.261714
,0.353999,0.343656,1.00386,0.262717
,0.354999,0.34042,1.0042,0.263722
,0.355999,0.337212,1.00454,0.264726
,0.356999,0.334036,1.00488,0.265731
,0.357999,0.330889,1.00521,0.266736
,0.358999,0.327771,1.00554,0.267742
,0.359999,0.324683,1.00587,0.268748
,0.360999,0.321625,1.0062,0.269754
,0.361999,0.318595,1.00652,0.27076
,0.362999,0.315593,1.00684,0.271767
,0.363999,0.312621,1.00715,0.272774
,0.364999,0.309676,1.00747,0.273782
,0.365999,0.306759,1.00778,0.27479
,0.366999,0.303869,1.00808,0.275798
,0.367999,0.301007,1.00839,0.276806
,0.368999,0.298172,1.00869,0.277815
,0.369999,0.295363,1.00898,0.278824
,0.370999,0.29258,1.00928,0.279833
,0.371999,0.289824,1.00957,0.280843
,0.372999,0.287095,1.00986,0.281852
,0.373999,0.28439,1.01015,0.282863
,0.374999,0.281711,1.01043,0.283873
,0.375999,0.279058,1.01072,0.284884
,0.376999,0.276429,1.01099,0.285895
,0.377999,0.273825,1.01127,0.286906
,0.378999,0.271246,1.01155,0.287918
,0.379999,0.268691,1.01182,0.288929
,0.380999,0.26616,1.01208,0.289942
,0.381999,0.263652,1.01235,0.290954
,0.382999,0.261168,1.01261,0.291966
,0.383999,0.258708,1.01288,0.292979
,0.384999,0.256271,1.01313,0.293992
,0.385999,0.253856,1.01339,0.295006
,0.386999,0.251465,1.01364,0.29602
,0.387999,0.249097,1.0139,0.297033
,0.388999,0.24675,1.01415,0.298048
,0.389999,0.244425,1.01439,0.299062
,0.390999,0.242122,1.01464,0.300077
,0.391998,0.239842,1.01488,0.301091
,0.392998,0.237583,1.01512,0.302107
,0.393998,0.235345,1.01536,0.303122
,0.394998,0.233128,1.01559,0.304138
,0.395998,0.230931,1.01582,0.305153
,0.396998,0.228757,1.01606,0.306169
,0.397998,0.226601,1.01628,0.307186
,0.398998,0.224467,1.01651,0.308202
,0.399998,0.222352,1.01674,0.309219
,0.400998,0.220258,1.01696,0.310236
,0.401998,0.218182,1.01718,0.311253
,0.402998,0.216127,1.0174,0.31227
,0.403998,0.214092,1.01761,0.313288
,0.404998,0.212075,1.01783,0.314306
,0.405998,0.210077,1.01804,0.315324
,0.406998,0.208098,1.01825,0.316342
,0.407998,0.206137,1.01846,0.317361
,0.408998,0.204196,1.01866,0.318379
,0.409998,0.202272,1.01887,0.319398
,0.410998,0.200367,1.01907,0.320417
,0.411998,0.198479,1.01927,0.321437
,0.412998,0.196609,1.01947,0.322456
,0.413998,0.194758,1.01966,0.323476
,0.414998,0.192923,1.01986,0.324496
,0.415998,0.191106,1.02005,0.325516
,0.416998,0.189306,1.02024,0.326536
,0.417998,0.187523,1.02043,0.327556
,0.418998,0.185756,1.02062,0.328577
,0.419998,0.184006,1.02081,0.329598
,0.420998,0.182273,1.02099,0.330619
,0.421998,0.180556,1.02117,0.33164
,0.422998,0.178855,1.02135,0.332661
,0.423998,0.177171,1.02153,0.333683
,0.424998,0.175502,1.02171,0.334705
,0.425998,0.173849,1.02188,0.335726
,0.426998,0.172211,1.02206,0.336748
,0.427998,0.170588,1.02223,0.337771
,0.428998,0.168981,1.0224,0.338793
,0.429998,0.16739,1.02257,0.339816
,0.430998,0.165812,1.02274,0.340838
,0.431998,0.16425,1.0229,0.341861
,0.432998,0.162703,1.02307,0.342884
,0.433998,0.161171,1.02323,0.343908
,0.434998,0.159653,1.02339,0.344931
,0.435998,0.158149,1.02355,0.345955
,0.436998,0.156658,1.02371,0.346978
,0.437998,0.155183,1.02387,0.348002
,0.438998,0.153721,1.02402,0.349026
,0.439998,0.152272,1.02417,0.35005
,0.440998,0.150838,1.02433,0.351075
,0.441998,0.149418,1.02448,0.352099
,0.442998,0.14801,1.02463,0.353124
,0.443998,0.146616,1.02478,0.354149
,0.444998,0.145235,1.02492,0.355173
,0.445998,0.143866,1.02507,0.356199
,0.446998,0.142511,1.02521,0.357224
,0.447998,0.141169,1.02535,0.358249
,0.448998,0.13984,1.02549,0.359275
,0.449998,0.138523,1.02563,0.3603
,0.450998,0.137217,1.02577,0.361326
,0.451998,0.135925,1.02591,0.362352
,0.452998,0.134645,1.02605,0.363378
,0.453998,0.133377,1.02618,0.364404
,0.454998,0.132121,1.02631,0.36543
,0.455998,0.130876,1.02645,0.366457
,0.456998,0.129643,1.02658,0.367483
,0.457998,0.128422,1.02671,0.36851
,0.458998,0.127212,1.02684,0.369537
,0.459998,0.126015,1.02696,0.370564
,0.460998,0.124827,1.02709,0.371591
,0.461998,0.123651,1.02721,0.372618
,0.462998,0.122487,1.02734,0.373646
,0.463998,0.121334,1.02746,0.374673
,0.464998,0.12019,1.02758,0.375701
,0.465998,0.119058,1.0277,0.376728
,0.466998,0.117937,1.02782,0.377756
,0.467998,0.116826,1.02794,0.378784
,0.468998,0.115725,1.02805,0.379812
,0.469997,0.114635,1.02817,0.38084
,0.470997,0.113555,1.02829,0.381869
,0.471997,0.112485,1.0284,0.382897
,0.472997,0.111425,1.02851,0.383926
,0.473997,0.110375,1.02862,0.384954
,0.474997,0.109335,1.02873,0.385983
,0.475997,0.108305,1.02884,0.387012
,0.476997,0.107284,1.02895,0.388041
,0.477997,0.106273,1.02906,0.38907
,0.478997,0.105273,1.02916,0.390099
,0.479997,0.104281,1.02927,0.391128
,0.480997,0.103299,1.02937,0.392158
,0.481997,0.102325,1.02948,0.393187
,0.482997,0.101362,1.02958,0.394217
,0.483997,0.100407,1.02968,0.395246
,0.484997,0.0994623,1.02978,0.396276
,0.485997,0.0985258,1.02988,0.397306
,0.486997,0.0975979,1.02998,0.398336
,0.487997,0.0966785,1.03008,0.399366
,0.488997,0.0957678,1.03017,0.400396
,0.489997,0.0948656,1.03027,0.401427
,0.490997,0.093972,1.03036,0.402457
,0.491997,0.093087,1.03046,0.403487
,0.492997,0.0922096,1.03055,0.404518
,0.493997,0.0913408,1.03064,0.405549
,0.494997,0.0904806,1.03073,0.406579
,0.495997,0.089628,1.03083,0.40761
,0.496997,0.088784,1.03091,0.408641
,0.497997,0.0879477,1.031,0.409672
,0.498997,0.0871189,1.03109,0.410703
,0.499997,0.0862978,1.03118,0.411734
,0.500997,0.0854843,1.03126,0.412766
,0.501997,0.0846794,1.03135,0.413797
,0.502997,0.0838821,1.03144,0.414828
,0.503997,0.0830915,1.03152,0.41586
,0.504997,0.0823086,1.0316,0.416892
,0.505997,0.0815342,1.03168,0.417923
,0.506997,0.0807655,1.03177,0.418955
,0.507997,0.0800045,1.03185,0.419987
,0.508997,0.0792511,1.03193,0.421019
,0.509997,0.0785044,1.03201,0.422051
,0.510997,0.0777643,1.03208,0.423083
,0.511997,0.0770319,1.03216,0.424115
,0.512997,0.0763071,1.03224,0.425147
,0.513997,0.075588,1.03232,0.42618
,0.514997,0.0748756,1.03239,0.427212
,0.515997,0.0741709,1.03247,0.428244
,0.516997,0.0734728,1.03254,0.429277
,0.517997,0.0727804,1.03261,0.43031
,0.518997,0.0720947,1.03269,0.431342
,0.519997,0.0714148,1.03276,0.432375
,0.520997,0.0707424,1.03283,0.433408
,0.521997,0.0700767,1.0329,0.434441
,0.522997,0.0694159,1.03297,0.435474
,0.523997,0.0687626,1.03304,0.436507
,0.524997,0.068115,1.03311,0.43754
,0.525997,0.0674732,1.03318,0.438573
,0.526997,0.0668381,1.03324,0.439606
,0.527997,0.0662077,1.03331,0.44064
,0.528997,0.0655849,1.03338,0.441673
,0.529997,0.064967,1.03344,0.442706
,0.530997,0.0643547,1.03351,0.44374
,0.531997,0.0637491,1.03357,0.444773
,0.532997,0.0631483,1.03364,0.445807
,0.533997,0.0625532,1.0337,0.446841
,0.534997,0.0619629,1.03376,0.447875
,0.535997,0.0613792,1.03382,0.448908
,0.536997,0.0608013,1.03389,0.449942
,0.537997,0.0602282,1.03395,0.450976
,0.538997,0.0596607,1.03401,0.45201
,0.539997,0.0591,1.03407,0.453044
,0.540997,0.058543,1.03412,0.454078
,0.541997,0.0579918,1.03418,0.455113
,0.542997,0.0574453,1.03424,0.456147
,0.543997,0.0569046,1.0343,0.457181
,0.544997,0.0563686,1.03436,0.458215
,0.545997,0.0558374,1.03441,0.45925
,0.546997,0.055312,1.03447,0.460284
,0.547997,0.0547913,1.03452,0.461319
,0.548997,0.0542744,1.03458,0.462353
,0.549996,0.0537632,1.03463,0.463388
,0.550996,0.0532568,1.03469,0.464423
,0.551996,0.0527552,1.03474,0.465457
,0.552996,0.0522573,1.03479,0.466492
,0.553996,0.0517653,1.03484,0.467527
,0.554996,0.0512779,1.0349,0.468562
,0.555996,0.0507954,1.03495,0.469597
,0.556996,0.0503166,1.035,0.470632
,0.557996,0.0498436,1.03505,0.471667
,0.558996,0.0493734,1.0351,0.472702
,0.559996,0.048909,1.03515,0.473737
,0.560996,0.0484484,1.0352,0.474772
,0.561996,0.0479925,1.03524,0.475808
,0.562996,0.0475405,1.03529,0.476843
,0.563996,0.0470922,1.03534,0.477878
,0.564996,0.0466488,1.03539,0.478914
,0.565996,0.0462091,1.03543,0.479949
,0.566996,0.0457733,1.03548,0.480985
,0.567996,0.0453423,1.03553,0.48202
,0.568996,0.044916,1.03557,0.483056
,0.569996,0.0444925,1.03562,0.484091
,0.570996,0.0440739,1.03566,0.485127
,0.571996,0.0436581,1.03571,0.486163
,0.572996,0.043247,1.03575,0.487198
,0.573996,0.0428398,1.03579,0.488234
,0.574996,0.0424364,1.03583,0.48927
,0.575996,0.0420368,1.03588,0.490306
,0.576996,0.0416401,1.03592,0.491342
,0.577996,0.0412481,1.03596,0.492378
,0.578996,0.04086,1.036,0.493414
,0.579996,0.0404747,1.03604,0.49445
,0.580996,0.0400923,1.03608,0.495486
,0.581996,0.0397156,1.03612,0.496522
,0.582996,0.0393417,1.03616,0.497558
,0.583996,0.0389708,1.0362,0.498594
,0.584996,0.0386036,1.03624,0.499631
,0.585996,0.0382393,1.03628,0.500667
,0.586996,0.0378788,1.03632,0.501703
,0.587996,0.0375221,1.03636,0.50274
,0.588996,0.0371683,1.03639,0.503776
,0.589996,0.0368183,1.03643,0.504812
,0.590996,0.0364712,1.03647,0.505849
,0.591996,0.0361279,1.0365,0.506885
,0.592996,0.0357874,1.03654,0.507922
,0.593996,0.0354507,1.03658,0.508959
,0.594996,0.035117,1.03661,0.509995
,0.595996,0.0347851,1.03665,0.511032
,0.596996,0.034458,1.03668,0.512068
,0.597996,0.0341328,1.03672,0.513105
,0.598996,0.0338123,1.03675,0.514142
,0.599996,0.0334929,1.03678,0.515179
,0.600996,0.0331772,1.03682,0.516216
,0.601996,0.0328653,1.03685,0.517252
,0.602996,0.0325554,1.03688,0.518289
,0.603996,0.0322493,1.03692,0.519326
,0.604996,0.0319441,1.03695,0.520363
,0.605996,0.0316437,1.03698,0.5214
,0.606996,0.0313461,1.03701,0.522437
,0.607996,0.0310505,1.03704,0.523474
,0.608996,0.0307587,1.03707,0.524511
,0.609996,0.0304688,1.03711,0.525548
,0.610996,0.0301817,1.03714,0.526585
,0.611996,0.0298975,1.03717,0.527623
,0.612996,0.0296152,1.0372,0.52866
,0.613996,0.0293367,1.03723,0.529697
,0.614996,0.0290611,1.03725,0.530734
,0.615996,0.0287865,1.03728,0.531772
,0.616996,0.0285156,1.03731,0.532809
,0.617996,0.0282476,1.03734,0.533846
,0.618996,0.0279816,1.03737,0.534884
,0.619996,0.0277174,1.0374,0.535921
,0.620996,0.0274561,1.03743,0.536958
,0.621996,0.0271976,1.03745,0.537996
,0.622996,0.0269421,1.03748,0.539033
,0.623996,0.0266884,1.03751,0.540071
,0.624996,0.0264366,1.03753,0.541108
,0.625996,0.0261868,1.03756,0.542146
,0.626996,0.0259398,1.03759,0.543184
,0.627995,0.0256956,1.03761,0.544221
,0.628995,0.0254524,1.03764,0.545259
,0.629995,0.0252121,1.03766,0.546296
,0.630995,0.0249756,1.03769,0.547334
,0.631995,0.02474,1.03771,0.548372
,0.632995,0.0245064,1.03774,0.54941
,0.633995,0.0242746,1.03776,0.550447
,0.634995,0.0240458,1.03779,0.551485
,0.635995,0.0238188,1.03781,0.552523
,0.636995,0.0235947,1.03784,0.553561
,0.637995,0.0233715,1.03786,0.554599
,0.638995,0.0231522,1.03788,0.555637
,0.639995,0.0229338,1.03791,0.556674
,0.640995,0.0227182,1.03793,0.557712
,0.641995,0.0225037,1.03795,0.55875
,0.642995,0.0222919,1.03797,0.559788
,0.643995,0.0220812,1.038,0.560826
,0.644995,0.0218742,1.03802,0.561864
,0.645995,0.0216682,1.03804,0.562902
,0.646995,0.0214642,1.03806,0.56394
,0.647995,0.021262,1.03808,0.564979
,0.648995,0.0210617,1.0381,0.566017
,0.649995,0.0208633,1.03812,0.567055
,0.650995,0.0206669,1.03815,0.568093
,0.651995,0.0204723,1.03817,0.569131
,0.652995,0.0202797,1.03819,0.570169
,0.653995,0.020088,1.03821,0.571207
,0.654995,0.0198982,1.03823,0.572246
,0.655995,0.0197113,1.03825,0.573284
,0.656995,0.0195253,1.03827,0.574322
,0.657995,0.0193413,1.03829,0.575361
,0.658995,0.0191601,1.03831,0.576399
,0.659995,0.0189789,1.03832,0.577437
,0.660995,0.0188005,1.03834,0.578476
,0.661995,0.0186232,1.03836,0.579514
,0.662995,0.0184477,1.03838,0.580552
,0.663995,0.0182741,1.0384,0.581591
